"These Lake Michigan phytoplankton data are a portion of a much larger dataset from all of the Laurention Great Lakes, and from additional years."										
"These data are available from Euan Reavie: _Natural Resources Research Institute, University of Minnesota Duluth, 5013 Miller Trunk Hwy, Duluth, MN 55811; _e_mail ereavie@d.umn.edu"										
num	year	lake	Season	DIV	station	sampletype	celltally	cellsperml	biovol	biovolperind
62020	2010	MI	1	2	5	1	5	0.12	55.75	457.8941406
61985	2010	MI	1	3	5	1	2	6.77	254.77	37.63375
62000	2010	MI	1	4	5	1	49	165.86	4648.82	28.02939645
62021	2010	MI	1	4	5	1	9	30.46	4377.79	143.7077469
62007	2010	MI	1	5	5	1	17	57.54	13051.72	226.8225037
62008	2010	MI	1	5	5	1	7	23.69	1488.45	62.82074674
62001	2010	MI	1	6	5	1	14	47.39	198.5	4.1888
62016	2010	MI	1	6	5	1	2	6.77	49.62	7.3304
62022	2010	MI	1	6	5	1	156	528.03	2211.8	4.1888
62026	2010	MI	1	1	6	1	29	1.99	14.14	7.113815478
62027	2010	MI	1	1	6	1	1	0.07	4.89	71.4274176
62028	2010	MI	1	1	6	1	2	0.14	32.29	235.62
62029	2010	MI	1	1	6	1	1	0.07	193.75	2827.44
62030	2010	MI	1	1	6	1	1	0.07	49.44	721.527345
62031	2010	MI	1	1	6	1	2	0.14	11.99	87.4782447
62032	2010	MI	1	1	6	1	2	0.14	2.1	15.3176562
62033	2010	MI	1	1	6	1	2	0.14	13.05	95.2356405
62046	2010	MI	1	1	6	1	5	0.34	377.49	1101.768938
62047	2010	MI	1	1	6	1	101	6.92	816.56	117.9842017
62048	2010	MI	1	1	6	1	3	0.21	56.41	274.4061611
62049	2010	MI	1	1	6	1	1	0.07	11.62	169.6464
62050	2010	MI	1	1	6	1	154	10.55	770.11	72.97786039
62051	2010	MI	1	1	6	1	3	0.21	14.53	70.686
62052	2010	MI	1	1	6	1	185	12.68	880.6	69.464703
62023	2010	MI	1	2	6	1	18	4.67	2182.22	467.48
62034	2010	MI	1	2	6	1	5	1.3	354.97	273.75
62035	2010	MI	1	2	6	1	1	0.26	65.21	251.44
62040	2010	MI	1	2	6	1	1	0.26	50.51	194.76875
62041	2010	MI	1	2	6	1	1	0.26	42.29	163.086
62042	2010	MI	1	2	6	1	1	0.26	1122.15	4327.02
62053	2010	MI	1	2	6	1	6	1.56	222.52	143.0055631
62054	2010	MI	1	2	6	1	10	2.59	382.31	147.42
62055	2010	MI	1	2	6	1	2	0.52	33.98	65.52
62056	2010	MI	1	2	6	1	3	0.78	278.15	357.5216126
62057	2010	MI	1	2	6	1	4	1.04	457.27	440.8057712
62038	2010	MI	1	3	6	1	1	3.37	49.43	14.6608
62039	2010	MI	1	3	6	1	4	13.49	557.82	41.3644
62024	2010	MI	1	4	6	1	1	3.37	508.39	150.7968
62036	2010	MI	1	4	6	1	35	118	3633.25	30.7908216
62043	2010	MI	1	4	6	1	1	3.37	1355.71	402.1248
62058	2010	MI	1	4	6	1	5	16.86	2657.19	157.6329216
62025	2010	MI	1	5	6	1	1	3.37	9687.67	2873.5168
62044	2010	MI	1	5	6	1	4	13.49	2316	171.7408
62045	2010	MI	1	5	6	1	16	53.94	2350.79	43.58017651
62037	2010	MI	1	6	6	1	6	20.23	84.73	4.1888
62059	2010	MI	1	6	6	1	228	768.67	3219.81	4.1888
62064	2010	MI	1	1	7	1	8	0.93	656.69	707.8351731
62065	2010	MI	1	1	7	1	1	0.12	273.24	2356.2
62069	2010	MI	1	1	7	1	21	2.44	19.8	8.128866438
62070	2010	MI	1	1	7	1	3	0.35	81.97	235.62
62071	2010	MI	1	1	7	1	1	0.12	327.89	2827.44
62072	2010	MI	1	1	7	1	2	0.23	125.7	541.9472058
62073	2010	MI	1	1	7	1	1	0.12	16.43	141.7002972
62074	2010	MI	1	1	7	1	1	0.12	9.41	81.147528
62082	2010	MI	1	1	7	1	7	12.01	1553.32	129.2894064
62085	2010	MI	1	1	7	1	5	0.58	721.46	1244.23068
62086	2010	MI	1	1	7	1	2	0.23	798.76	3443.872971
62087	2010	MI	1	1	7	1	90	10.44	1196.98	114.684108
62088	2010	MI	1	1	7	1	2	0.23	75.09	323.7613187
62089	2010	MI	1	1	7	1	118	13.68	1083	79.14174333
62090	2010	MI	1	1	7	1	3	0.35	27.4	78.75733764
62091	2010	MI	1	1	7	1	259	30.04	2378.36	79.184028
62092	2010	MI	1	1	7	1	1	0.12	437.5	3772.568369
62063	2010	MI	1	2	7	1	8	11.5	5670.41	492.9054
62075	2010	MI	1	2	7	1	5	7.19	3195.07	444.375
62079	2010	MI	1	2	7	1	1	1.44	432.74	300.9325
62080	2010	MI	1	2	7	1	1	1.44	100.78	70.08
62081	2010	MI	1	2	7	1	1	1.44	180.87	125.775
62093	2010	MI	1	2	7	1	4	5.75	644.71	112.084375
62094	2010	MI	1	2	7	1	8	11.5	1425.49	123.9121469
62095	2010	MI	1	2	7	1	8	11.5	5093.42	442.7499885
62096	2010	MI	1	2	7	1	1	1.44	519.19	361.05
62060	2010	MI	1	3	7	1	1	1.72	53.92	31.416
62061	2010	MI	1	3	7	1	1	1.72	53.92	31.416
62066	2010	MI	1	4	7	1	1	1.72	258.82	150.7968
62077	2010	MI	1	4	7	1	74	127.01	2967.93	23.36794638
62097	2010	MI	1	4	7	1	19	32.61	4190.87	128.5136174
62067	2010	MI	1	5	7	1	1	1.72	4579.63	2668.2656
62068	2010	MI	1	5	7	1	1	1.72	1797.34	1047.2
62083	2010	MI	1	5	7	1	14	24.03	4053.24	168.6838288
62084	2010	MI	1	5	7	1	22	37.76	1834.97	48.596625
62062	2010	MI	1	6	7	1	40	68.65	287.57	4.1888
62078	2010	MI	1	6	7	1	30	51.49	215.68	4.1888
62098	2010	MI	1	6	7	1	98	168.2	704.56	4.1888
62076	2010	MI	1	7	7	1	1	1.72	1811.72	1055.5776
62102	2010	MI	1	1	8	1	3	0.45	344.31	769.692
62103	2010	MI	1	1	8	1	1	0.15	23.42	157.08
62107	2010	MI	1	1	8	1	36	5.37	34.91	6.502979202
62108	2010	MI	1	1	8	1	2	0.3	33.28	111.60534
62109	2010	MI	1	1	8	1	1	0.15	22.49	150.7968
62110	2010	MI	1	1	8	1	2	0.3	31.05	104.1063408
62111	2010	MI	1	1	8	1	2	0.3	28.4	95.2356405
62123	2010	MI	1	1	8	1	1	1.7	21.35	12.5664
62126	2010	MI	1	1	8	1	5	0.75	787.46	1056.20592
62127	2010	MI	1	1	8	1	1	0.15	371.95	2494.4304
62128	2010	MI	1	1	8	1	120	17.89	1895.25	105.91948
62129	2010	MI	1	1	8	1	6	0.89	295.2	329.957567
62130	2010	MI	1	1	8	1	1	0.15	21.26	142.5501
62131	2010	MI	1	1	8	1	147	21.92	1628.44	74.29249986
62132	2010	MI	1	1	8	1	163	24.31	1658.47	68.23549358
62101	2010	MI	1	2	8	1	19	2.25	1136.55	504.6
62112	2010	MI	1	2	8	1	1	0.12	102.48	864.468
62113	2010	MI	1	2	8	1	4	0.47	121.81	256.875
62114	2010	MI	1	2	8	1	2	0.24	29.81	125.72
62119	2010	MI	1	2	8	1	1	0.12	32.22	271.81
62120	2010	MI	1	2	8	1	1	0.12	531.95	4487.28
62134	2010	MI	1	2	8	1	3	0.36	51.77	145.5820373
62135	2010	MI	1	2	8	1	5	0.59	81.8	138
62136	2010	MI	1	2	8	1	6	0.71	300.16	422.00331
62137	2010	MI	1	2	8	1	1	0.12	19.26	162.4725
62099	2010	MI	1	3	8	1	2	3.4	106.76	31.416
62118	2010	MI	1	3	8	1	2	3.4	250.22	73.63125
62104	2010	MI	1	4	8	1	2	3.4	355.87	104.72
62116	2010	MI	1	4	8	1	76	129.14	4831.67	37.41513721
62121	2010	MI	1	4	8	1	1	1.7	256.23	150.7968
62138	2010	MI	1	4	8	1	19	32.28	3593.77	111.3166071
62105	2010	MI	1	5	8	1	2	3.4	8119.26	2389.1868
62106	2010	MI	1	5	8	1	1	1.7	4185.08	2463.0144
62124	2010	MI	1	5	8	1	30	50.98	10759.12	211.0664161
62125	2010	MI	1	5	8	1	25	42.48	3751.85	88.322157
62100	2010	MI	1	6	8	1	20	33.98	142.35	4.1888
62117	2010	MI	1	6	8	1	16	27.19	113.88	4.1888
62122	2010	MI	1	6	8	1	10	16.99	213.52	12.5664
62133	2010	MI	1	6	8	1	1	1.7	10.68	6.2832
62139	2010	MI	1	6	8	1	100	169.92	711.75	4.1888
62115	2010	MI	1	7	8	1	1	1.7	2790.05	1642.0096
62143	2010	MI	1	1	9	1	1	0.32	803.21	2513.28
62146	2010	MI	1	1	9	1	38	12.14	138.1	11.37191666
62147	2010	MI	1	1	9	1	3	0.96	80.37	83.82672128
62148	2010	MI	1	1	9	1	1	0.32	91.11	285.1002
62149	2010	MI	1	1	9	1	1	0.32	133.08	416.4253632
62150	2010	MI	1	1	9	1	2	0.64	60.87	95.2356405
62156	2010	MI	1	1	9	1	1	1.85	127.49	69.02929688
62159	2010	MI	1	1	9	1	10	3.2	3674.58	1149.785322
62160	2010	MI	1	1	9	1	1	0.32	510.2	1596.435456
62161	2010	MI	1	1	9	1	1	0.32	113.56	355.3298826
62162	2010	MI	1	1	9	1	130	41.55	2994.46	72.07493867
62163	2010	MI	1	1	9	1	5	1.6	50.2	31.416
62164	2010	MI	1	1	9	1	304	97.15	6447.8	66.3663
62142	2010	MI	1	2	9	1	14	1.67	800.16	479.66
62151	2010	MI	1	2	9	1	2	0.24	67.92	285
62152	2010	MI	1	2	9	1	2	0.24	25.28	106.07625
62154	2010	MI	1	2	9	1	1	0.12	48.79	409.5
62165	2010	MI	1	2	9	1	2	0.24	33.01	138.53125
62166	2010	MI	1	2	9	1	9	1.07	412.49	384.6423556
62167	2010	MI	1	2	9	1	1	0.12	636.58	5342.4
62140	2010	MI	1	3	9	1	2	3.69	460.39	124.6362305
62168	2010	MI	1	3	9	1	1	1.85	112.73	61.03515625
62169	2010	MI	1	3	9	1	1	1.85	57.72	31.25
62153	2010	MI	1	4	9	1	25	46.17	808.79	17.51646543
62170	2010	MI	1	4	9	1	43	79.42	3981.56	50.13447149
62144	2010	MI	1	5	9	1	2	3.69	15960.07	4320.722656
62145	2010	MI	1	5	9	1	11	20.32	80743.32	3974.343504
62157	2010	MI	1	5	9	1	14	25.86	7375.02	285.2244527
62158	2010	MI	1	5	9	1	56	103.43	9326.72	90.17628705
62141	2010	MI	1	6	9	1	230	424.79	1822.42	4.290137594
62155	2010	MI	1	6	9	1	165	304.74	3462.76	11.36292923
62171	2010	MI	1	6	9	1	13	24.01	196.43	8.18125
62174	2010	MI	1	1	10	1	12	2.3	1470.87	639.8801063
62175	2010	MI	1	1	10	1	2	0.38	135.4	353.43
62176	2010	MI	1	1	10	1	8	1.53	2618.87	1708.956732
62178	2010	MI	1	1	10	1	19	3.64	27.71	7.6128822
62179	2010	MI	1	1	10	1	3	0.57	102.9	179.0626828
62180	2010	MI	1	1	10	1	6	1.15	270.8	235.62
62181	2010	MI	1	1	10	1	3	0.57	2538.8	4417.875
62182	2010	MI	1	1	10	1	3	0.57	222.98	388.0213722
62183	2010	MI	1	1	10	1	5	0.96	255.26	266.5122324
62184	2010	MI	1	1	10	1	3	0.57	57.57	100.1801297
62198	2010	MI	1	1	10	1	24	4.6	6864.9	1493.24175
62199	2010	MI	1	1	10	1	71	13.6	1499.56	110.2582492
62200	2010	MI	1	1	10	1	2	0.38	124.04	323.7613187
62201	2010	MI	1	1	10	1	140	26.82	2103.7	78.44452853
62202	2010	MI	1	1	10	1	7	1.34	81.72	60.94801774
62203	2010	MI	1	1	10	1	127	24.33	1872.47	76.9692
62204	2010	MI	1	1	10	1	5	0.96	2996.85	3128.97013
62173	2010	MI	1	2	10	1	9	0.35	144.23	408.8
62185	2010	MI	1	2	10	1	1	0.04	58.31	1487.4
62186	2010	MI	1	2	10	1	8	0.31	75.66	241.249875
62187	2010	MI	1	2	10	1	1	0.04	4.53	115.50525
62190	2010	MI	1	2	10	1	1	0.04	10	254.97
62191	2010	MI	1	2	10	1	1	0.04	9.13	232.98
62192	2010	MI	1	2	10	1	1	0.04	2.34	59.568
62193	2010	MI	1	2	10	1	1	0.04	25.06	639.2
62206	2010	MI	1	2	10	1	3	0.12	15.8	134.329975
62207	2010	MI	1	2	10	1	20	0.78	109.34	139.46
62208	2010	MI	1	2	10	1	1	0.04	2.68	68.25
62209	2010	MI	1	2	10	1	37	1.45	479.89	330.84879
62210	2010	MI	1	2	10	1	2	0.08	39.1	498.7003125
62188	2010	MI	1	4	10	1	63	212.4	6011.66	28.30403066
62211	2010	MI	1	4	10	1	5	16.86	2536.44	150.46955
62177	2010	MI	1	5	10	1	1	3.37	3530.49	1047.2
62196	2010	MI	1	5	10	1	7	23.6	4184.35	177.3060935
62197	2010	MI	1	5	10	1	12	40.46	2563.14	63.3556
62172	2010	MI	1	6	10	1	30	101.14	423.66	4.1888
62189	2010	MI	1	6	10	1	12	40.46	169.46	4.1888
62194	2010	MI	1	6	10	1	20	67.43	847.32	12.5664
62195	2010	MI	1	6	10	1	30	101.14	1270.98	12.5664
62205	2010	MI	1	6	10	1	1	3.37	21.18	6.2832
62212	2010	MI	1	6	10	1	138	465.25	1948.83	4.1888
62217	2010	MI	1	1	11	1	2	0.99	750	753.984
62218	2010	MI	1	1	11	1	1	0.5	1512.5	3041.0688
62220	2010	MI	1	1	11	1	9	4.48	35.51	7.933389827
62221	2010	MI	1	1	11	1	2	0.99	187.62	188.6130246
62222	2010	MI	1	1	11	1	1	0.5	94.92	190.8522
62223	2010	MI	1	1	11	1	1	0.5	1406.25	2827.44
62224	2010	MI	1	1	11	1	1	0.5	92.05	185.0779392
62225	2010	MI	1	1	11	1	1	0.5	54.93	110.450802
62237	2010	MI	1	1	11	1	10	4.97	5868.03	1179.840795
62238	2010	MI	1	1	11	1	1	0.5	1240.62	2494.4304
62239	2010	MI	1	1	11	1	66	32.83	3657.79	111.4308241
62240	2010	MI	1	1	11	1	2	0.99	322.05	323.7613187
62241	2010	MI	1	1	11	1	1	0.5	58.59	117.81
62242	2010	MI	1	1	11	1	124	61.67	4625.72	75.00472548
62243	2010	MI	1	1	11	1	2	0.99	59.08	59.395875
62244	2010	MI	1	1	11	1	278	138.27	11344.23	82.04668508
62213	2010	MI	1	2	11	1	1	0.66	55.48	84
62216	2010	MI	1	2	11	1	10	6.61	3242.86	490.9606111
62226	2010	MI	1	2	11	1	1	0.66	859.64	1301.475
62227	2010	MI	1	2	11	1	1	0.66	222.92	337.5
62232	2010	MI	1	2	11	1	1	0.66	82.1	124.3
62233	2010	MI	1	2	11	1	1	0.66	77.15	116.8
62234	2010	MI	1	2	11	1	1	0.66	396.39	600.125
62245	2010	MI	1	2	11	1	2	1.32	166.37	125.9375
62246	2010	MI	1	2	11	1	2	1.32	204.59	154.875
62247	2010	MI	1	2	11	1	1	0.66	235.97	357.2475
62214	2010	MI	1	3	11	1	1	3.47	145.25	41.888
62231	2010	MI	1	3	11	1	2	6.94	123.47	17.8024
62248	2010	MI	1	3	11	1	2	6.94	216.73	31.25
62229	2010	MI	1	4	11	1	27	93.63	2606.23	27.83617026
62249	2010	MI	1	4	11	1	9	31.21	4325.3	138.590375
62219	2010	MI	1	5	11	1	1	3.47	9252.72	2668.2656
62235	2010	MI	1	5	11	1	5	17.34	4379.86	252.6097728
62236	2010	MI	1	5	11	1	12	41.61	2088.03	50.17822425
62215	2010	MI	1	6	11	1	70	242.74	1016.78	4.1888
62230	2010	MI	1	6	11	1	12	41.61	174.31	4.1888
62250	2010	MI	1	6	11	1	84	291.29	1220.14	4.1888
62228	2010	MI	1	7	11	1	1	3.47	2178.82	628.32
62253	2010	MI	1	1	12	1	5	4.35	35.34	8.128866438
62261	2010	MI	1	1	12	1	9	7.83	1390.85	177.7306002
62262	2010	MI	1	1	12	1	3	2.61	766.02	293.66106
62263	2010	MI	1	1	12	1	4	3.48	331.9	95.4261
62264	2010	MI	1	1	12	1	160	139.12	10648.88	76.54366046
62265	2010	MI	1	1	12	1	288	250.42	17562.04	70.13064561
62251	2010	MI	1	2	12	1	1	0.64	19.55	30.67875
62254	2010	MI	1	2	12	1	1	0.64	188.57	295.944
62256	2010	MI	1	2	12	1	9	5.73	782.28	136.4125297
62266	2010	MI	1	2	12	1	1	0.64	680.41	1067.82984
62267	2010	MI	1	2	12	1	1	0.64	81.85	128.45625
62268	2010	MI	1	2	12	1	3	1.91	105.24	55.0549545
62252	2010	MI	1	4	12	1	1	3.4	640.57	188.496
62255	2010	MI	1	4	12	1	1	3.4	533.81	157.08
62257	2010	MI	1	4	12	1	41	139.33	4462.07	32.02475045
62258	2010	MI	1	4	12	1	1	3.4	1366.56	402.1248
62269	2010	MI	1	4	12	1	5	16.99	2818.52	165.87648
62259	2010	MI	1	5	12	1	15	50.98	10430.25	204.6147506
62260	2010	MI	1	5	12	1	37	125.74	7213.12	57.36610688
62270	2010	MI	1	6	12	1	76	258.27	1081.86	4.1888
65447	2010	MI	2	1	1	2	3	0.97	410.48	424.116
65448	2010	MI	2	1	1	2	3	0.97	3495.19	3611.2692
65487	2010	MI	2	1	1	1	2	1.97	20.41	10.36197855
65488	2010	MI	2	1	1	1	123	121.11	23811.01	196.6060995
65450	2010	MI	2	1	1	2	49	15.81	2981.65	188.6130246
65489	2010	MI	2	1	1	1	22	21.66	5734.85	264.742632
65451	2010	MI	2	1	1	2	107	34.52	11518.06	333.661482
65490	2010	MI	2	1	1	1	72	70.89	2177.6	30.71632608
65452	2010	MI	2	1	1	2	15	4.84	134.91	27.87812839
65491	2010	MI	2	1	1	1	2	1.97	4022.88	2042.8254
65453	2010	MI	2	1	1	2	7	2.26	6476.8	2867.959985
65492	2010	MI	2	1	1	1	2	1.97	569.93	289.4126351
65454	2010	MI	2	1	1	2	2	0.65	149.5	231.6904475
65493	2010	MI	2	1	1	1	76	74.83	7098.21	94.85481469
65455	2010	MI	2	1	1	2	120	38.71	10395.99	268.5315418
65456	2010	MI	2	1	1	2	4	1.29	561.13	434.8214929
65494	2010	MI	2	1	1	1	23	22.65	1016.84	44.90043745
65457	2010	MI	2	1	1	2	3	0.97	52.89	54.65059855
65495	2010	MI	2	1	1	1	3	2.95	572.1	193.6768813
65496	2010	MI	2	1	1	1	32	31.51	2472.31	78.46515138
65458	2010	MI	2	1	1	2	99	31.94	2902.99	90.89086661
65509	2010	MI	2	1	1	1	3	17.92	1514.04	84.47106157
65510	2010	MI	2	1	1	1	9	53.77	595.95	11.08303711
65514	2010	MI	2	1	1	1	1	0.98	1395.87	1417.647
65471	2010	MI	2	1	1	2	6	1.94	2744.16	1417.647
65482	2010	MI	2	2	1	1	11	9.09	3995.1	439.3416898
65446	2010	MI	2	2	1	2	46	3.98	1991.12	500.7249482
65459	2010	MI	2	2	1	2	1	0.09	80.79	934.56
65500	2010	MI	2	2	1	1	11	9.09	2584.79	284.25
65461	2010	MI	2	2	1	2	49	4.24	1342.22	316.875
65473	2010	MI	2	2	1	2	7	0.61	63.5	104.9462375
65516	2010	MI	2	2	1	1	1	0.83	891.32	1078.2
65517	2010	MI	2	2	1	1	130	107.47	13975.56	130.045
65474	2010	MI	2	2	1	2	9	0.78	89.83	115.4620593
65518	2010	MI	2	2	1	1	4	3.31	1073.02	324.4998125
65475	2010	MI	2	2	1	2	13	1.12	484.12	430.7966125
65519	2010	MI	2	2	1	1	2	1.65	1480.41	895.404
65476	2010	MI	2	2	1	2	4	0.35	148.88	430.552125
65477	2010	MI	2	2	1	2	1	0.09	314.37	3636.6
65504	2010	MI	2	3	1	1	4	23.9	1492.19	62.4393
65505	2010	MI	2	3	1	1	1	5.97	1126.18	188.496
65507	2010	MI	2	3	1	1	1	5.97	50.05	8.3776
65513	2010	MI	2	3	1	1	4	23.9	225.24	9.4248
65484	2010	MI	2	4	1	1	2	11.95	1407.73	117.81
65449	2010	MI	2	4	1	2	3	16.86	3018.57	179.0712
65485	2010	MI	2	4	1	1	1	5.97	50.05	8.3776
65486	2010	MI	2	4	1	1	1	5.97	1351.42	226.1952
65497	2010	MI	2	4	1	1	8	47.8	15571.6	325.7890397
65460	2010	MI	2	4	1	2	2	11.24	3025.93	269.2613
65498	2010	MI	2	4	1	1	1	5.97	600.63	100.5312
65499	2010	MI	2	4	1	1	6	35.85	6245.62	174.2279
65501	2010	MI	2	4	1	1	19	113.52	943.97	8.315678171
65462	2010	MI	2	4	1	2	3	16.86	192.21	11.40251865
65502	2010	MI	2	4	1	1	1	5.97	200.21	33.5104
65463	2010	MI	2	4	1	2	1	5.62	4707.32	837.76
65506	2010	MI	2	4	1	1	1	5.97	2002.1	335.104
65465	2010	MI	2	4	1	2	1	5.62	1059.15	188.496
65508	2010	MI	2	4	1	1	2	11.95	500.53	41.888
65520	2010	MI	2	4	1	1	1	5.97	782.07	130.9
65478	2010	MI	2	4	1	2	2	11.24	1323.94	117.81
65521	2010	MI	2	4	1	1	23	137.42	13310.85	96.866
65479	2010	MI	2	4	1	2	10	56.19	8511.63	151.4810707
65511	2010	MI	2	5	1	1	3	17.92	2439.34	136.0957429
65469	2010	MI	2	5	1	2	1	5.62	684.77	121.8679
65512	2010	MI	2	5	1	1	12	71.69	2436.77	33.98803524
65470	2010	MI	2	5	1	2	9	50.57	2132.22	42.16335789
65481	2010	MI	2	6	1	1	374	2234.49	9586.27	4.290137594
65445	2010	MI	2	6	1	2	1804	10136.57	42460.07	4.1888
65503	2010	MI	2	6	1	1	22	131.44	550.58	4.1888
65464	2010	MI	2	6	1	2	182	1022.65	4283.67	4.1888
65466	2010	MI	2	6	1	2	55	309.04	3883.54	12.5664
65467	2010	MI	2	6	1	2	70	393.33	4942.69	12.5664
65468	2010	MI	2	6	1	2	50	280.95	3530.49	12.5664
65515	2010	MI	2	6	1	1	14	83.64	569.35	6.8068
65472	2010	MI	2	6	1	2	10	56.19	392.27	6.98126352
65522	2010	MI	2	6	1	1	103	615.38	2577.71	4.1888
65480	2010	MI	2	6	1	2	92	516.94	2165.37	4.1888
65483	2010	MI	2	7	1	1	3	0.2	26060.35	130301.731
65557	2010	MI	2	1	2	1	2	2.34	2021.48	863.94
65561	2010	MI	2	1	2	1	24	28.08	2747.5	97.85221949
65526	2010	MI	2	1	2	2	25	7.55	1336.94	177.1846378
65562	2010	MI	2	1	2	1	30	35.1	8105.12	230.931162
65527	2010	MI	2	1	2	2	59	17.81	5169.6	290.307402
65563	2010	MI	2	1	2	1	182	212.93	6081.26	28.56052596
65528	2010	MI	2	1	2	2	6	1.81	45.09	24.8964088
65529	2010	MI	2	1	2	2	9	2.72	8467.61	3117.2526
65564	2010	MI	2	1	2	1	17	19.89	5756.02	289.4126351
65565	2010	MI	2	1	2	1	15	17.55	1218.47	69.43314563
65530	2010	MI	2	1	2	2	157	47.39	10692.19	225.6423644
65531	2010	MI	2	1	2	2	1	0.3	46.58	154.323246
65566	2010	MI	2	1	2	1	29	33.93	1942.49	57.25399495
65532	2010	MI	2	1	2	2	1	0.3	18.49	61.2706248
65567	2010	MI	2	1	2	1	4	4.68	742.61	158.6888428
65568	2010	MI	2	1	2	1	2	2.34	106.8	45.6454845
65533	2010	MI	2	1	2	2	30	9.05	971.71	107.3176058
65581	2010	MI	2	1	2	1	2	11.33	640.57	56.5488
65582	2010	MI	2	1	2	1	2	11.33	142.35	12.5664
65544	2010	MI	2	1	2	2	4	1.21	1944.09	1610.315438
65556	2010	MI	2	2	2	1	12	11.28	5095.62	451.9163
65524	2010	MI	2	2	2	2	64	1.54	683.57	443.56
65569	2010	MI	2	2	2	1	1	0.94	701.29	746.35
65534	2010	MI	2	2	2	2	1	0.02	24.75	1028.016
65571	2010	MI	2	2	2	1	82	77.05	25542.02	331.5
65535	2010	MI	2	2	2	2	154	3.71	1193.13	321.75
65546	2010	MI	2	2	2	2	2	0.05	4.9	101.7575
65587	2010	MI	2	2	2	1	122	114.64	11624	101.4
65547	2010	MI	2	2	2	2	14	0.34	35.16	104.3
65548	2010	MI	2	2	2	2	3	0.07	29.08	402.5079239
65549	2010	MI	2	2	2	2	4	0.1	38.51	399.862875
65550	2010	MI	2	2	2	2	2	0.05	245.67	5101.25
65538	2010	MI	2	3	2	2	1	5.88	221.5	37.6992
65578	2010	MI	2	3	2	1	4	22.66	9110.37	402.1248
65579	2010	MI	2	3	2	1	1	5.66	71.17	12.5664
65580	2010	MI	2	3	2	1	1	5.66	47.45	8.3776
65584	2010	MI	2	3	2	1	4	22.66	237.25	10.472
65551	2010	MI	2	3	2	2	1	5.88	503.82	85.75
65558	2010	MI	2	4	2	1	2	11.33	166.82	14.72625
65559	2010	MI	2	4	2	1	1	5.66	1067.62	188.496
65525	2010	MI	2	4	2	2	4	23.5	4679.15	199.0989
65560	2010	MI	2	4	2	1	11	62.3	34350.71	551.3508
65570	2010	MI	2	4	2	1	2	11.33	435.95	38.4846
65573	2010	MI	2	4	2	1	18	101.95	683.28	6.70208
65536	2010	MI	2	4	2	2	14	82.26	607.19	7.381684676
65574	2010	MI	2	4	2	1	1	5.66	106.76	18.8496
65576	2010	MI	2	4	2	1	1	5.66	118.72	20.96046959
65577	2010	MI	2	4	2	1	1	5.66	379.6	67.0208
65539	2010	MI	2	4	2	2	2	11.75	3014.84	256.564
65585	2010	MI	2	4	2	1	1	5.66	1518.39	268.0832
65588	2010	MI	2	4	2	1	130	736.31	3084.24	4.1888
65552	2010	MI	2	4	2	2	107	628.67	2633.37	4.1888
65589	2010	MI	2	4	2	1	15	84.96	14606.52	171.925534
65553	2010	MI	2	4	2	2	10	58.75	7806.78	132.8721549
65542	2010	MI	2	5	2	2	3	17.63	3870.32	219.5776368
65583	2010	MI	2	5	2	1	11	62.3	2684.9	43.09427312
65543	2010	MI	2	5	2	2	11	64.63	3308.83	51.19693011
65555	2010	MI	2	6	2	1	310	1755.81	7354.72	4.1888
65523	2010	MI	2	6	2	2	1050	6169.18	25841.45	4.1888
65575	2010	MI	2	6	2	1	16	90.62	379.6	4.1888
65537	2010	MI	2	6	2	2	120	705.05	2953.31	4.1888
65540	2010	MI	2	6	2	2	40	235.02	2953.31	12.5664
65541	2010	MI	2	6	2	2	50	293.77	3691.64	12.5664
65586	2010	MI	2	6	2	1	10	56.64	385.53	6.8068
65545	2010	MI	2	6	2	2	13	76.38	519.91	6.8068
65590	2010	MI	2	6	2	1	130	736.31	3084.24	4.1888
65554	2010	MI	2	6	2	2	107	628.67	2633.37	4.1888
65572	2010	MI	2	7	2	1	2	11.33	31886.29	2814.8736
65627	2010	MI	2	1	3	1	1	2.68	20.37	7.6128822
65595	2010	MI	2	1	3	2	1	0.21	2.16	10.36197855
65628	2010	MI	2	1	3	1	17	45.48	3812.55	83.82672128
65596	2010	MI	2	1	3	2	30	6.25	768.67	123.0448874
65629	2010	MI	2	1	3	1	7	18.73	1864.32	99.54945
65597	2010	MI	2	1	3	2	53	11.04	3320.49	300.863178
65630	2010	MI	2	1	3	1	254	679.54	16308.82	23.99966415
65598	2010	MI	2	1	3	2	3	0.62	13.9	22.25449022
65599	2010	MI	2	1	3	2	1	0.21	376.82	1809.5616
65631	2010	MI	2	1	3	1	4	10.7	2196.31	205.2344448
65600	2010	MI	2	1	3	2	1	0.21	42.74	205.2344448
65601	2010	MI	2	1	3	2	82	17.08	4848.48	283.9450735
65632	2010	MI	2	1	3	1	48	128.42	10081.36	78.50440161
65602	2010	MI	2	1	3	2	4	0.83	39.07	46.91032211
65633	2010	MI	2	1	3	1	6	16.05	2347.6	146.2476375
65603	2010	MI	2	1	3	2	1	0.21	27.62	132.6509184
65604	2010	MI	2	1	3	2	121	25.2	2218.58	88.05070313
65645	2010	MI	2	1	3	1	2	11.56	1411.85	122.1435059
65646	2010	MI	2	1	3	1	1	5.78	141.85	24.54375
65615	2010	MI	2	1	3	2	1	0.21	327.1	1570.8
